,0
445,"[[1.99789383e-02 1.98457649e-02 1.97089806e-02 ... 8.43463092e-04
  8.20731249e-04 6.30363116e-04]
 [1.86975637e-02 1.86558641e-02 1.85619719e-02 ... 5.37042152e-04
  5.31629721e-04 5.77839183e-05]
 [2.03299256e-02 2.00211354e-02 1.96614693e-02 ... 5.58906532e-04
  4.64372331e-04 2.45742873e-04]
 ...
 [1.83933334e-02 1.81765563e-02 1.80562092e-02 ... 3.43735467e-04
  3.08593942e-04 2.99048070e-04]
 [1.93415066e-02 1.92425290e-02 1.91976966e-02 ... 1.26935926e-04
  1.05070004e-04 9.83649953e-05]
 [1.84274203e-02 1.78331076e-02 1.78212354e-02 ... 1.31811294e-03
  5.04655369e-04 2.69544461e-04]]"
446,"[[2.02748882e-02 2.00136633e-02 1.98509309e-02 ... 5.37022011e-04
  4.52157108e-04 5.21540316e-05]
 [1.95213902e-02 1.94832083e-02 1.89002514e-02 ... 1.92078661e-04
  9.08299061e-05 3.45194236e-05]
 [1.92349379e-02 1.92252558e-02 1.89076995e-02 ... 1.73083731e-04
  7.95753379e-05 7.46626566e-05]
 ...
 [1.84771362e-02 1.77406220e-02 1.76946401e-02 ... 1.25223094e-03
  1.18562552e-03 9.11105355e-04]
 [1.88748319e-02 1.88317333e-02 1.87755209e-02 ... 3.92874031e-04
  2.67144361e-04 1.22412296e-04]
 [1.95932411e-02 1.95386582e-02 1.95018072e-02 ... 4.12245167e-04
  1.76425408e-04 3.40607405e-06]]"
447,"[[2.07138721e-02 2.06385922e-02 2.03717246e-02 ... 2.99286788e-04
  7.82259810e-05 6.37400085e-05]
 [1.75405761e-02 1.74053515e-02 1.73158979e-02 ... 1.24278874e-03
  8.03837111e-04 5.13785051e-04]
 [1.91770815e-02 1.91473456e-02 1.81306953e-02 ... 9.50906735e-04
  9.15512126e-04 6.85389292e-04]
 ...
 [2.12310529e-02 2.04378100e-02 2.04248241e-02 ... 5.04759951e-04
  4.03925590e-04 3.22189315e-04]
 [1.83822510e-02 1.80738489e-02 1.79584955e-02 ... 4.95388034e-04
  4.40009929e-04 3.68001404e-04]
 [1.90510187e-02 1.85735342e-02 1.83252550e-02 ... 5.47043384e-04
  1.37653989e-04 8.45643460e-05]]"
448,"[[2.23530877e-02 2.22981425e-02 2.19856515e-02 ... 3.06485047e-04
  1.72000470e-04 1.35289891e-04]
 [1.96244382e-02 1.94000372e-02 1.92185031e-02 ... 5.38367859e-04
  3.98603272e-04 2.52518920e-05]
 [2.17875891e-02 2.11597284e-02 2.09862585e-02 ... 5.51073435e-04
  5.48041475e-04 2.80401218e-05]
 ...
 [1.86517753e-02 1.83662372e-02 1.82903657e-02 ... 1.07734656e-04
  8.62401908e-05 6.37168994e-05]
 [1.99030933e-02 1.96215835e-02 1.92561365e-02 ... 1.69591938e-04
  1.46532225e-04 9.20785065e-05]
 [2.21997470e-02 2.21196869e-02 2.17424911e-02 ... 8.58422758e-04
  1.40531285e-04 3.67193598e-05]]"
449,"[[1.98286047e-02 1.96859197e-02 1.94614900e-02 ... 3.76296154e-04
  2.15982956e-04 4.47467287e-05]
 [2.09461123e-02 2.08418745e-02 2.06679803e-02 ... 1.13132432e-03
  2.65852149e-04 1.97691241e-04]
 [2.06088902e-02 2.02191886e-02 2.00305722e-02 ... 2.97703839e-04
  1.46733570e-04 9.67886225e-05]
 ...
 [1.81161419e-02 1.79241283e-02 1.77814086e-02 ... 8.71397409e-04
  7.96282914e-04 5.39298661e-05]
 [2.16714915e-02 2.15471979e-02 2.11914620e-02 ... 5.31859519e-04
  1.66213640e-04 1.23587549e-04]
 [1.95244382e-02 1.89588803e-02 1.88395866e-02 ... 9.64497305e-04
  6.82662526e-04 1.43063039e-04]]"
450,"[[2.16437955e-02 2.15886955e-02 2.15267141e-02 ... 1.20368535e-04
  1.15350466e-04 9.44583494e-05]
 [1.89129335e-02 1.87312116e-02 1.84859809e-02 ... 5.62991661e-04
  5.37168762e-04 1.39148281e-04]
 [2.07287228e-02 2.06096654e-02 2.04567205e-02 ... 9.10477792e-04
  9.05013039e-04 6.75876071e-04]
 ...
 [2.15003782e-02 2.14024023e-02 2.12486235e-02 ... 3.56000693e-04
  2.97530833e-04 1.18952014e-04]
 [2.16960642e-02 2.12311390e-02 2.10420466e-02 ... 3.34769531e-04
  3.10461361e-04 1.92806030e-04]
 [1.86033941e-02 1.85302698e-02 1.85133222e-02 ... 3.22139923e-04
  2.97219588e-04 4.03606897e-05]]"
451,"[[0.02142028 0.0202899  0.02027478 ... 0.00047459 0.00044138 0.00038623]
 [0.01799838 0.0178488  0.01752865 ... 0.00059978 0.00023129 0.00019937]
 [0.01926936 0.01887281 0.01887041 ... 0.00110297 0.00099532 0.00065217]
 ...
 [0.02061318 0.02039848 0.02028211 ... 0.00059235 0.00029331 0.00023349]
 [0.01991851 0.01955417 0.01912471 ... 0.00047361 0.00046799 0.00036743]
 [0.020193   0.02004589 0.01962444 ... 0.00057129 0.00054795 0.00036672]]"
452,"[[0.02014794 0.02010517 0.02005233 ... 0.00033008 0.0002064  0.00016422]
 [0.02149271 0.02123843 0.02114366 ... 0.00065956 0.00057677 0.0003949 ]
 [0.01898177 0.01888875 0.01878986 ... 0.00109149 0.00065093 0.00085522]
 ...
 [0.0205242  0.02051256 0.02048865 ... 0.00025892 0.00020255 0.00017997]
 [0.01874283 0.0184331  0.01824768 ... 0.00059431 0.00039232 0.00011122]
 [0.01823955 0.01822131 0.01807996 ... 0.00059908 0.00026932 0.00019689]]"
453,"[[2.13353733e-02 2.11707457e-02 2.10283827e-02 ... 3.94193877e-04
  2.29533314e-04 2.09398937e-04]
 [1.90825425e-02 1.90480193e-02 1.90393297e-02 ... 7.65414993e-04
  5.81787290e-04 4.16032101e-04]
 [1.94279743e-02 1.93747513e-02 1.93510997e-02 ... 5.02503922e-04
  4.47066256e-04 2.02654323e-04]
 ...
 [2.06441102e-02 2.04957260e-02 2.04607904e-02 ... 7.14160841e-04
  2.09004282e-04 6.56837586e-05]
 [1.85001237e-02 1.81938195e-02 1.79886730e-02 ... 2.69332863e-04
  1.95053914e-04 7.19327416e-05]
 [1.96031161e-02 1.95680384e-02 1.95644429e-02 ... 2.58607750e-04
  2.17995374e-04 1.26337606e-04]]"
454,"[[2.12579923e-02 2.11272193e-02 2.10542407e-02 ... 4.22774340e-04
  1.18197358e-04 3.30114808e-05]
 [2.01278436e-02 2.00740969e-02 1.99484119e-02 ... 2.23799253e-04
  2.05091407e-04 5.13467967e-05]
 [1.98835222e-02 1.97865367e-02 1.95222572e-02 ... 6.69921559e-05
  2.63087371e-05 1.05332125e-05]
 ...
 [1.98291413e-02 1.97658049e-02 1.94331530e-02 ... 7.44397453e-04
  6.86962456e-04 3.12628984e-04]
 [1.94042125e-02 1.92042246e-02 1.91418088e-02 ... 3.48735302e-04
  2.83036604e-04 1.83487515e-04]
 [1.94766376e-02 1.92943896e-02 1.91170845e-02 ... 2.83409016e-04
  2.18213368e-04 1.87855785e-04]]"
455,"[[2.11604918e-02 2.09987990e-02 2.09706142e-02 ... 2.26167356e-04
  9.52651327e-05 8.72951403e-05]
 [2.00230946e-02 1.99946632e-02 1.96864971e-02 ... 2.92674535e-04
  2.68098246e-04 2.55035346e-05]
 [1.93049904e-02 1.98455630e-02 1.88361101e-02 ... 1.16128073e-03
  2.94934168e-04 1.22556762e-04]
 ...
 [2.01971687e-02 2.01827805e-02 1.97184970e-02 ... 3.31689533e-04
  2.20766921e-04 2.66871098e-05]
 [1.85183967e-02 1.82217184e-02 1.78155388e-02 ... 7.54983835e-04
  3.25357670e-04 5.25300324e-06]
 [2.01281258e-02 2.00413305e-02 1.99875092e-02 ... 1.23500880e-03
  1.01256273e-03 9.15210200e-05]]"
456,"[[2.28147070e-02 2.26424941e-02 2.24257538e-02 ... 9.72807907e-04
  7.66840624e-04 1.97040147e-04]
 [2.02370133e-02 2.01849107e-02 2.00214994e-02 ... 2.84464771e-04
  7.15962909e-05 3.58956484e-05]
 [1.91418106e-02 1.88669028e-02 1.88470221e-02 ... 7.35618835e-04
  6.91224785e-04 4.16098974e-04]
 ...
 [1.95659823e-02 1.90761871e-02 1.90573706e-02 ... 3.31422044e-04
  2.98330022e-04 2.47089463e-04]
 [1.93428631e-02 1.90114830e-02 1.89960331e-02 ... 5.16278572e-04
  3.80709238e-04 1.18164142e-04]
 [1.89881042e-02 1.89724137e-02 1.89247795e-02 ... 7.06289055e-04
  6.41347218e-04 5.27823253e-04]]"
457,"[[2.01387355e-02 1.99832104e-02 1.94131402e-02 ... 2.17890741e-04
  1.23221372e-04 2.88321097e-05]
 [1.85916904e-02 1.82924937e-02 1.80908368e-02 ... 5.96817415e-04
  1.57097288e-04 1.51487318e-04]
 [1.99328709e-02 1.99081376e-02 1.98933061e-02 ... 5.14285123e-04
  3.23060523e-04 1.24056148e-04]
 ...
 [2.06225804e-02 2.02281335e-02 1.97942428e-02 ... 3.88080060e-04
  3.05260100e-04 2.80157626e-04]
 [1.89710096e-02 1.89035619e-02 1.86692411e-02 ... 7.62267226e-04
  6.41435867e-04 2.98980364e-05]
 [2.25543170e-02 2.13079237e-02 2.10895296e-02 ... 1.92803736e-04
  1.27347871e-04 8.78211487e-05]]"
458,"[[2.09360773e-02 2.05620503e-02 2.05051346e-02 ... 7.25438317e-04
  3.07294690e-04 2.53597891e-04]
 [1.91387449e-02 1.90987825e-02 1.89265840e-02 ... 3.86631082e-04
  3.15720889e-04 2.94337852e-04]
 [1.84139263e-02 1.83857987e-02 1.83429891e-02 ... 7.00982264e-04
  3.90509759e-04 1.33174081e-04]
 ...
 [1.98211803e-02 2.04800272e-02 1.94457311e-02 ... 1.30438899e-03
  8.44894292e-04 2.77554781e-04]
 [1.99364608e-02 1.96510851e-02 1.92932187e-02 ... 1.03866578e-03
  6.43781538e-04 9.81225767e-05]
 [2.08624903e-02 2.04821988e-02 1.98323758e-02 ... 3.34308166e-04
  1.45006203e-04 3.23193336e-06]]"
459,"[[1.91194404e-02 1.89511025e-02 1.89194382e-02 ... 1.20524871e-03
  6.24451327e-04 2.84668799e-04]
 [2.27453623e-02 2.26730293e-02 2.13955297e-02 ... 4.12992589e-04
  2.03643630e-04 6.71035003e-05]
 [1.95187257e-02 1.92775285e-02 1.88007687e-02 ... 5.45682580e-04
  4.76767031e-04 2.86532440e-04]
 ...
 [1.94960483e-02 1.94114051e-02 1.93758712e-02 ... 3.14709000e-04
  2.89959960e-04 1.53378853e-05]
 [1.96071062e-02 1.94354507e-02 1.92814991e-02 ... 1.31270335e-03
  1.16701623e-03 8.89227788e-04]
 [2.08170341e-02 2.08111955e-02 2.05957186e-02 ... 3.89137279e-04
  1.90842075e-04 1.15958710e-04]]"
460,"[[0.02145043 0.02063305 0.02053398 ... 0.00097175 0.00096084 0.00038047]
 [0.0210802  0.02094626 0.02081591 ... 0.00090297 0.00046456 0.00026268]
 [0.0189369  0.0188157  0.01873261 ... 0.00015414 0.00015079 0.00010946]
 ...
 [0.02074677 0.02041674 0.02023676 ... 0.00022487 0.00020985 0.00019553]
 [0.01820554 0.01781871 0.01764013 ... 0.00096352 0.00093709 0.00017664]
 [0.01922639 0.01917921 0.01904258 ... 0.00068264 0.00059819 0.00014387]]"
461,"[[1.88218204e-02 1.87407295e-02 1.84136521e-02 ... 5.89927248e-04
  4.68634752e-04 3.14317256e-05]
 [1.94414823e-02 1.93981968e-02 1.93730470e-02 ... 3.40827201e-04
  1.34392804e-04 1.08922908e-04]
 [1.79779789e-02 1.78691970e-02 1.78647925e-02 ... 4.36527255e-04
  1.33535078e-04 6.51677475e-05]
 ...
 [2.16158643e-02 2.14817960e-02 2.03065923e-02 ... 5.93356823e-04
  5.53656019e-04 2.62367132e-04]
 [1.91696205e-02 1.91208293e-02 1.89827449e-02 ... 4.40844160e-04
  3.36456789e-04 5.40424275e-05]
 [2.03018754e-02 2.00071287e-02 1.98414525e-02 ... 4.34473114e-04
  1.77921677e-04 3.83014092e-05]]"
462,"[[1.90493838e-02 1.90169995e-02 1.87591813e-02 ... 1.15230085e-03
  1.00979499e-03 1.50698803e-05]
 [1.97154401e-02 1.96017257e-02 1.95469588e-02 ... 2.45303031e-04
  2.29619781e-04 6.73713652e-05]
 [1.89136735e-02 1.87435647e-02 1.85345548e-02 ... 6.57544970e-04
  2.22742898e-04 1.46723167e-04]
 ...
 [2.00914582e-02 2.00136844e-02 1.97631050e-02 ... 3.16408296e-04
  9.25574155e-05 8.72026478e-05]
 [2.01736213e-02 2.00606913e-02 1.99730300e-02 ... 3.19951541e-04
  2.73827812e-04 2.37261346e-04]
 [1.91887863e-02 1.90987851e-02 1.90784799e-02 ... 5.04622897e-04
  2.23017747e-04 1.39729779e-04]]"
463,"[[2.04200555e-02 1.99590504e-02 1.98730247e-02 ... 1.58211048e-03
  2.17121094e-04 1.17219562e-04]
 [1.85122272e-02 1.84704136e-02 1.82536586e-02 ... 3.83968299e-04
  2.59377423e-05 6.49520161e-06]
 [1.81717018e-02 1.81662064e-02 1.81417031e-02 ... 3.63095145e-04
  3.27690241e-04 2.06312867e-04]
 ...
 [2.02564474e-02 2.02356480e-02 2.01970748e-02 ... 7.65802578e-04
  4.93251798e-04 3.69519644e-04]
 [1.85680507e-02 1.84928459e-02 1.82547864e-02 ... 1.01342685e-03
  4.64873030e-04 4.52098528e-04]
 [1.94178921e-02 1.90951420e-02 1.80808564e-02 ... 1.36183555e-03
  9.97246274e-04 5.49930785e-04]]"
464,"[[1.97693265e-02 1.96943626e-02 1.96605380e-02 ... 9.66762230e-04
  4.34662326e-04 3.35469260e-05]
 [1.99131159e-02 1.98698463e-02 1.96717482e-02 ... 3.08493728e-04
  2.64956856e-04 1.41769919e-04]
 [2.02262815e-02 2.01492219e-02 1.97428137e-02 ... 9.00353583e-04
  3.49161347e-04 3.29934513e-04]
 ...
 [1.97748772e-02 1.97244491e-02 1.94827273e-02 ... 5.67036477e-04
  4.41066341e-04 3.19761453e-04]
 [2.01995054e-02 1.99271976e-02 1.95782743e-02 ... 7.48839572e-04
  1.79908058e-04 9.98633609e-05]
 [1.86799399e-02 1.84965742e-02 1.84648197e-02 ... 3.06573175e-04
  7.82338390e-05 2.90033530e-05]]"
465,"[[2.07234850e-02 2.06801079e-02 2.04058670e-02 ... 3.27756968e-04
  2.41372890e-04 1.41103896e-04]
 [2.13816958e-02 2.12200326e-02 2.11377965e-02 ... 5.42278902e-04
  4.90633201e-04 2.12504013e-04]
 [2.06202056e-02 2.06199506e-02 2.01045757e-02 ... 3.06240992e-04
  8.49899173e-05 2.77225085e-05]
 ...
 [1.95503103e-02 1.88609209e-02 1.85601604e-02 ... 8.24917174e-04
  7.36713447e-04 6.74920631e-04]
 [2.23590919e-02 2.22070805e-02 2.19537932e-02 ... 3.74311723e-04
  2.59585786e-04 5.20630947e-05]
 [1.91453706e-02 1.88989535e-02 1.88383204e-02 ... 9.29079555e-04
  7.93577365e-04 1.56559574e-04]]"
466,"[[2.02618261e-02 1.96357463e-02 1.95702471e-02 ... 5.90415204e-04
  5.10422396e-04 7.81672884e-06]
 [1.90600837e-02 1.90431429e-02 1.86965989e-02 ... 1.39161599e-03
  1.15798716e-03 5.87415743e-04]
 [1.88020761e-02 1.87396822e-02 1.85699777e-02 ... 7.26254018e-04
  9.35971961e-05 4.51639786e-05]
 ...
 [2.18563072e-02 2.16321750e-02 2.14926084e-02 ... 2.31383704e-04
  4.99380080e-05 3.78159360e-05]
 [2.15091910e-02 2.11223738e-02 2.07419221e-02 ... 5.85840439e-04
  1.69885787e-04 1.23478511e-04]
 [1.88495252e-02 1.88128272e-02 1.87131242e-02 ... 4.70893868e-04
  1.64677086e-04 1.03195436e-04]]"
467,"[[1.93216870e-02 1.91423859e-02 1.90375628e-02 ... 7.65798911e-04
  2.64133795e-04 9.42694236e-05]
 [1.88845318e-02 1.87529357e-02 1.86711002e-02 ... 3.64300124e-04
  2.58570346e-04 5.76348985e-05]
 [1.90681345e-02 1.90418997e-02 1.89482822e-02 ... 4.45636000e-04
  3.88301716e-04 2.05270091e-04]
 ...
 [2.08180181e-02 2.07866899e-02 2.07006239e-02 ... 4.48064003e-04
  4.20583379e-04 4.15702423e-04]
 [2.04026843e-02 2.03500943e-02 2.01937348e-02 ... 8.08879843e-04
  7.75005898e-04 5.62507651e-04]
 [2.02003443e-02 2.00317413e-02 1.99741569e-02 ... 1.24652249e-03
  9.54444180e-04 5.35027290e-04]]"
468,"[[2.01764406e-02 1.98790664e-02 1.98687976e-02 ... 2.01383152e-04
  1.53774889e-04 5.91223961e-05]
 [2.02821995e-02 1.97960786e-02 1.93045716e-02 ... 4.87125075e-04
  1.87193315e-04 1.52030297e-04]
 [2.06287199e-02 2.05622569e-02 2.04901273e-02 ... 1.08265460e-03
  8.50663772e-04 2.16676472e-04]
 ...
 [1.77407126e-02 1.74562091e-02 1.72384251e-02 ... 8.72839404e-04
  5.13302949e-04 4.83537565e-04]
 [1.88845139e-02 1.88002173e-02 1.82152073e-02 ... 5.26501331e-04
  4.54812088e-04 3.13408124e-05]
 [1.95509773e-02 1.94428196e-02 1.89151131e-02 ... 9.69405269e-04
  6.17410225e-04 4.02650935e-04]]"
469,"[[1.90442503e-02 1.89354380e-02 1.88124816e-02 ... 4.95287285e-04
  2.31685228e-04 8.60372399e-05]
 [1.93239176e-02 1.90875122e-02 1.89044741e-02 ... 6.08247082e-04
  3.31372597e-04 2.46768461e-04]
 [1.95890128e-02 1.95678113e-02 1.95666690e-02 ... 6.67650681e-04
  7.07536760e-04 5.68648747e-04]
 ...
 [1.99138700e-02 1.96606940e-02 1.95688730e-02 ... 7.30426158e-04
  7.23134528e-04 4.23630264e-04]
 [2.15177582e-02 2.14659755e-02 2.11374718e-02 ... 4.22479525e-04
  3.02863947e-04 2.35670401e-04]
 [2.06020848e-02 2.05660969e-02 2.05321376e-02 ... 1.04909755e-03
  3.77547188e-04 1.96574607e-04]]"
470,"[[2.07103202e-02 2.05571197e-02 2.02575035e-02 ... 2.94968237e-04
  1.18348051e-04 3.57554170e-05]
 [1.96166389e-02 1.95766083e-02 1.94451647e-02 ... 5.76917385e-05
  3.81024602e-05 2.79851279e-05]
 [1.96229000e-02 1.94839430e-02 1.92872035e-02 ... 7.72515508e-04
  4.97958498e-04 2.17905421e-05]
 ...
 [2.02685103e-02 1.97862927e-02 1.96109890e-02 ... 1.93931311e-04
  1.88370951e-04 4.65266469e-05]
 [1.92927305e-02 1.92801564e-02 1.89436258e-02 ... 1.36797783e-03
  4.65262124e-04 4.45164028e-04]
 [1.98895932e-02 2.00669796e-02 1.96393236e-02 ... 1.71827872e-04
  1.11000343e-04 9.37313493e-05]]"
471,"[[2.08045825e-02 2.06137135e-02 2.00403901e-02 ... 2.08070120e-04
  1.34615272e-04 4.24500451e-05]
 [2.03100234e-02 2.01733438e-02 2.01001025e-02 ... 3.49328477e-04
  2.76706084e-04 1.14845256e-04]
 [1.78255643e-02 1.77137944e-02 1.76160706e-02 ... 3.62380804e-04
  1.51711765e-04 8.44271564e-05]
 ...
 [1.83832807e-02 1.82713453e-02 1.81484029e-02 ... 5.60373022e-04
  5.11557860e-04 9.40739165e-05]
 [1.95472121e-02 1.94929032e-02 1.93431196e-02 ... 3.71099200e-04
  3.44815925e-04 1.56119994e-04]
 [2.05685333e-02 2.00402177e-02 1.96333599e-02 ... 5.74409331e-04
  5.60329606e-04 5.04343767e-04]]"
472,"[[1.87888695e-02 1.85135098e-02 1.81547727e-02 ... 8.64150625e-04
  4.49568791e-04 3.08970707e-04]
 [1.89228749e-02 1.88970954e-02 1.87895823e-02 ... 9.73037867e-04
  8.70345394e-04 8.31160570e-04]
 [2.02107082e-02 2.01929525e-02 1.99715728e-02 ... 1.76717248e-04
  1.15812117e-04 8.70865211e-06]
 ...
 [2.04736801e-02 2.03929607e-02 2.03026077e-02 ... 6.92756491e-04
  3.58596738e-04 2.46837620e-04]
 [1.87493011e-02 1.87441735e-02 1.84154113e-02 ... 4.72036826e-04
  3.83415908e-04 1.43411380e-04]
 [1.99358057e-02 1.98036040e-02 1.98026784e-02 ... 5.22265050e-04
  4.22583217e-04 2.71565598e-05]]"
473,"[[2.09011933e-02 2.07446517e-02 2.06892368e-02 ... 8.11819342e-04
  6.30387994e-04 5.26543085e-04]
 [2.03199256e-02 2.03145486e-02 1.98160669e-02 ... 2.03349332e-04
  6.45565847e-05 2.60246985e-05]
 [1.94375611e-02 1.94331387e-02 1.89772219e-02 ... 6.48153186e-04
  5.01132236e-04 2.78135426e-04]
 ...
 [1.89881224e-02 1.89425862e-02 1.88982173e-02 ... 7.91766881e-04
  4.68550417e-04 3.64544829e-04]
 [2.04185037e-02 1.99573022e-02 1.98935736e-02 ... 1.77463612e-03
  9.51953739e-04 3.62329858e-04]
 [1.98412939e-02 1.96545199e-02 1.95616077e-02 ... 7.22531471e-04
  5.67342993e-04 5.29193235e-04]]"
474,"[[2.26368852e-02 2.22102369e-02 2.21326570e-02 ... 6.95371466e-04
  5.88746001e-04 1.83546228e-04]
 [2.04634128e-02 2.04628333e-02 2.03412678e-02 ... 1.67397072e-04
  5.77747108e-05 2.87801438e-05]
 [2.00462089e-02 1.99065927e-02 1.99021009e-02 ... 7.65698973e-04
  2.82031380e-04 1.04075249e-04]
 ...
 [2.19323911e-02 2.14872317e-02 2.13446336e-02 ... 3.37789071e-04
  2.05461914e-04 1.23574032e-04]
 [2.07924061e-02 2.05110254e-02 2.03236052e-02 ... 8.51080394e-04
  3.10795735e-04 2.04065302e-05]
 [1.85880826e-02 1.84431927e-02 1.83100878e-02 ... 1.16744008e-04
  3.14468913e-05 1.80942599e-05]]"
475,"[[1.96090648e-02 1.92869719e-02 1.91959953e-02 ... 1.71836776e-04
  1.05770943e-04 3.71969961e-05]
 [2.13681893e-02 2.08533558e-02 2.08485537e-02 ... 9.62767973e-04
  5.56095200e-04 1.80129106e-04]
 [2.03819424e-02 2.01290616e-02 1.98571769e-02 ... 6.50695814e-04
  3.59213618e-04 3.42967272e-04]
 ...
 [1.93696339e-02 1.86541122e-02 1.86171562e-02 ... 4.37346777e-04
  4.14751225e-04 1.61147522e-04]
 [1.87962393e-02 1.82350669e-02 1.81722672e-02 ... 5.77354159e-04
  4.18820709e-04 1.80721637e-04]
 [1.95731665e-02 1.93497049e-02 1.92070263e-02 ... 3.64932436e-04
  1.78337511e-04 9.86087806e-06]]"
476,"[[2.12935354e-02 2.10375302e-02 2.06814592e-02 ... 6.41805433e-04
  2.13751297e-04 1.33579199e-05]
 [1.95407244e-02 1.93521050e-02 1.93356843e-02 ... 2.30726884e-04
  1.50299628e-04 1.09862109e-04]
 [2.04910135e-02 2.04875493e-02 2.03500614e-02 ... 4.78744342e-04
  4.61073608e-04 3.93125554e-04]
 ...
 [1.73146507e-02 1.72725730e-02 1.72201742e-02 ... 8.44644478e-04
  3.25701520e-04 2.40049145e-04]
 [1.96024277e-02 1.95812528e-02 1.95191839e-02 ... 3.90445954e-04
  1.48288335e-04 3.05446367e-04]
 [1.98775138e-02 1.90857230e-02 1.89962534e-02 ... 6.82350119e-04
  5.44746555e-04 1.69196792e-04]]"
477,"[[1.98627112e-02 1.97608533e-02 1.96320345e-02 ... 6.52112152e-04
  4.21203114e-04 5.49289279e-05]
 [1.79521460e-02 1.76270842e-02 1.76080017e-02 ... 2.04757737e-04
  1.99525706e-04 8.66456589e-05]
 [2.01075590e-02 2.00965359e-02 1.97098107e-02 ... 1.10013584e-03
  1.00995031e-03 2.52064781e-04]
 ...
 [2.02154318e-02 1.97687167e-02 1.95441710e-02 ... 3.77187520e-04
  3.10002996e-04 8.59844981e-05]
 [2.01080944e-02 1.99674935e-02 1.98326696e-02 ... 7.93868165e-04
  1.81688862e-04 1.46840237e-04]
 [1.97176649e-02 1.94408181e-02 1.91939534e-02 ... 4.67905120e-04
  2.59893986e-04 1.02920990e-04]]"
478,"[[2.10846632e-02 2.09915077e-02 2.08573792e-02 ... 5.23980655e-04
  4.69661704e-04 4.43543615e-04]
 [1.95511983e-02 1.95047700e-02 1.94693844e-02 ... 7.41206513e-04
  4.77625596e-04 1.45741735e-05]
 [2.23542319e-02 2.23369601e-02 2.22965304e-02 ... 6.29407200e-04
  2.24858393e-04 1.29792318e-04]
 ...
 [2.08166919e-02 2.07942823e-02 2.05258451e-02 ... 6.04959959e-04
  5.13534089e-04 3.74131996e-04]
 [1.92965869e-02 1.89192837e-02 1.88830028e-02 ... 9.83837851e-04
  1.46497987e-04 1.12600828e-04]
 [2.02543414e-02 2.02267897e-02 2.00415723e-02 ... 9.28355322e-04
  3.84856863e-04 2.09447787e-04]]"
479,"[[2.17742381e-02 2.17670429e-02 2.15645260e-02 ... 9.59459873e-04
  5.50115644e-04 3.79472605e-04]
 [2.00954885e-02 1.94603931e-02 1.93206625e-02 ... 7.12100287e-04
  4.09485464e-04 2.28052715e-05]
 [1.90264305e-02 1.87917829e-02 1.84392396e-02 ... 8.79558920e-04
  8.60452136e-04 4.49781101e-04]
 ...
 [1.97770490e-02 1.95620883e-02 1.92349036e-02 ... 1.58348238e-04
  9.36668957e-05 4.25902697e-05]
 [2.02149768e-02 1.99055154e-02 1.98571581e-02 ... 4.00342150e-04
  2.24121275e-04 2.18188844e-04]
 [1.95640485e-02 1.93546068e-02 1.91657830e-02 ... 3.47809024e-04
  2.67255242e-04 1.43576863e-04]]"
480,"[[2.09644467e-02 2.09395599e-02 2.09238198e-02 ... 4.37833157e-04
  3.10233746e-04 3.27602538e-05]
 [1.92870208e-02 1.92730000e-02 1.92262997e-02 ... 5.50404604e-04
  4.55869166e-04 5.59922806e-05]
 [1.87042324e-02 1.86055476e-02 1.85518371e-02 ... 1.09004903e-03
  7.94638406e-04 7.80512824e-04]
 ...
 [1.95187129e-02 1.92384262e-02 1.87733627e-02 ... 3.99977633e-04
  1.92860477e-04 1.28860742e-04]
 [1.89589350e-02 1.88056880e-02 1.85284741e-02 ... 9.12782519e-04
  6.64549705e-04 1.55439089e-04]
 [1.84589129e-02 1.77164751e-02 1.76675916e-02 ... 8.57750341e-04
  2.79104790e-04 1.55712386e-05]]"
481,"[[1.83579736e-02 1.83438991e-02 1.82014662e-02 ... 2.36945633e-04
  1.36289805e-04 5.04623703e-05]
 [1.98501475e-02 1.97272595e-02 1.93035324e-02 ... 3.96341615e-04
  2.76029133e-04 2.39792042e-04]
 [1.87660966e-02 1.87283407e-02 1.85993786e-02 ... 7.54273998e-04
  4.02399709e-04 1.88265887e-04]
 ...
 [2.01547847e-02 1.99685797e-02 1.99624621e-02 ... 9.94014092e-04
  3.72939871e-04 2.43809480e-04]
 [1.85086005e-02 1.83660104e-02 1.83512027e-02 ... 4.89274780e-04
  3.81241551e-04 2.94139263e-04]
 [1.75878639e-02 1.74060290e-02 1.73961020e-02 ... 7.54308335e-04
  2.69884303e-04 1.67979635e-04]]"
482,"[[1.99545071e-02 1.99381521e-02 1.97347943e-02 ... 5.36758233e-04
  1.65099684e-04 7.23798396e-06]
 [1.86172024e-02 1.83281780e-02 1.85125736e-02 ... 1.20341045e-03
  9.89250087e-04 6.54731698e-04]
 [2.21901356e-02 2.17332275e-02 2.15749607e-02 ... 1.04535145e-03
  9.46511285e-04 7.97680885e-04]
 ...
 [1.82977228e-02 1.80403434e-02 1.78913441e-02 ... 4.13807432e-04
  3.50343314e-04 3.48377477e-07]
 [1.90355119e-02 1.89434810e-02 1.88803124e-02 ... 3.77245874e-04
  3.22054290e-04 1.21920550e-04]
 [1.95608241e-02 1.96156363e-02 1.90467890e-02 ... 2.04157996e-04
  1.91506462e-04 1.57645108e-04]]"
