,0
343,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125197 ... 0.01125575 0.01125575 0.01125575]]"
344,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01104959 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01122785 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
345,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125524 0.01125575]
 [0.01125197 0.01125575 0.01125575 ... 0.01125575 0.01104959 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
346,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.         0.01125574]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
347,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125568 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125197 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01104959 ... 0.01125575 0.01125575 0.01125575]]"
348,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01104959 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.00973245 0.01125574 ... 0.01125575 0.01104959 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125568]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
349,"[[0.01125575 0.01125524 0.01122785 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125574 0.01125575]
 [0.00973245 0.01125575 0.01125575 ... 0.01125575 0.01125524 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01104959 0.00973245]
 [0.01125568 0.01125575 0.01125524 ... 0.01125197 0.01125575 0.01125575]]"
350,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.00973245 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125568 0.01125574 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
351,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01104959]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
352,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125197 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
353,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125197 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125574 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125197 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
354,"[[0.01125575 0.01125575 0.01125574 ... 0.01125575 0.01125575 0.        ]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125568 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01104959 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01122785]]"
355,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.         0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01104959 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125568]
 ...
 [0.01125575 0.01104959 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125197]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125524]]"
356,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125568 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
357,"[[0.01125575 0.01125575 0.00973245 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125568 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125574]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.         0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.00973245 0.01125575 0.01125575]]"
358,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.00973245 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.         ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01122785 ... 0.01125575 0.01125575 0.01125524]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
359,"[[0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01104959 0.01125574 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125574 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.        ]
 [0.01125575 0.01125574 0.01125575 ... 0.01125575 0.01125575 0.        ]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]]"
360,"[[0.01122785 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.         0.01104959 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 ...
 [0.01125575 0.         0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125575]
 [0.01125575 0.01125575 0.01125575 ... 0.01125575 0.01125575 0.01125574]]"
361,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.0092139  ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065247 0.01065604 0.01065604]
 ...
 [0.01065604 0.0092139  0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.0092139  0.01046087]]"
362,"[[0.01065604 0.01065604 0.01065604 ... 0.01065603 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065556 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
363,"[[0.01065604 0.01065604 0.0092139  ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.         0.01065598]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
364,"[[0.01065604 0.01065604 0.01046087 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01062963 0.01065556 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065603 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.         0.01065604]
 [0.0092139  0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
365,"[[0.01065604 0.01065604 0.01065604 ... 0.01065603 0.01065556 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01062963 0.01065604 ... 0.01065604 0.01065604 0.01065556]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065603]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
366,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.0092139  ... 0.01046087 0.01065603 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065598 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065603 0.01065604 0.01065604]]"
367,"[[0.01065603 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01046087 0.01065604 0.01065604]]"
368,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
369,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065603 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.         0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065247]]"
370,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065603]
 [0.01065598 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065556 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.         0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01062963 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
371,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.         0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065556 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
372,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065247 0.0092139  0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01046087 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065556]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
373,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.0092139  0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
374,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065556 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.0092139  0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01046087 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
375,"[[0.01065604 0.01065604 0.01065604 ... 0.01062963 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.        ]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065556]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01062963]
 [0.01065604 0.01065604 0.01065604 ... 0.01065603 0.01065604 0.01065604]]"
376,"[[0.01065603 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065598 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.        ]]"
377,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.         0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01062963 0.01065604]
 [0.01065604 0.01046087 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.0092139  ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
378,"[[0.         0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065556 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065556 0.01065604 0.01065604 ... 0.01065604 0.         0.01065604]]"
379,"[[0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065598 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
380,"[[0.01065604 0.01065604 0.01065604 ... 0.01065598 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065247]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065598]
 ...
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]
 [0.01065604 0.01065604 0.01065604 ... 0.01065604 0.01065604 0.01065604]]"
381,"[[0.010117   0.010117   0.010117   ... 0.01011694 0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.01011694 0.010117  ]
 ...
 [0.01009193 0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.01011694 0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
382,"[[0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.01011361 ... 0.010117   0.010117   0.00874782]
 [0.010117   0.01011694 0.010117   ... 0.010117   0.010117   0.00874782]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.01011694 0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
383,"[[0.010117   0.010117   0.010117   ... 0.010117   0.01011694 0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
384,"[[0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.         ... 0.010117   0.00874782 0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.00993171 0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
385,"[[0.010117   0.010117   0.01011655 ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.01009193 ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.010117   0.010117   0.01011694 ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
386,"[[0.010117   0.00874782 0.010117   ... 0.01009193 0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.01011361]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
387,"[[0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.00874782 0.010117   0.010117  ]]"
388,"[[0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.01011694 0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
389,"[[0.010117   0.010117   0.010117   ... 0.         0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 ...
 [0.010117   0.010117   0.010117   ... 0.010117   0.01011694 0.010117  ]
 [0.00993171 0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]
 [0.010117   0.010117   0.010117   ... 0.010117   0.010117   0.010117  ]]"
